cellID,Crystal ID,ThetaID,PhiID,CrateID,X cm,Y cm,Z cm,R_xy cm,R_3D cm,theta rad,phi rad,theta deg,phi deg,direction_x,direction_y,direction_z,dir_theta,dir_phi,ring_id,corner0_x,corner0_y,corner1_x,corner1_y,corner2_x,corner2_y,corner3_x,corner3_y,corner0_z,corner0_theta,corner0_phi,corner1_theta,corner1_phi,corner2_theta,corner2_phi,corner3_theta,corner3_phi
5772,5771,45,11,3,123.28,68.04,-21.01,140.81,142.37,1.7189,0.5043,98.49,28.89,0.86108,0.49655,-0.1094,1.6804,0.5231,,120.81501460143808,70.10762093203876,122.96140136138632,64.35501142577675,123.75768460727429,64.77176673939476,120.03766511979482,69.65653359847721,,1.6974,0.5258,1.740625,0.4821728260869565,1.6974,0.4821728260869565,1.740625,0.5258
5773,5772,45,12,4,120.22,73.32,-21.01,140.81,142.37,1.7189,0.5476,98.49,31.38,0.83858,0.53371,-0.10927,1.6803,0.5668,,120.81501460143808,70.10762093203876,116.88533112393588,74.82575150585296,117.64226646977268,75.31031407284887,120.03766511979482,69.65653359847721,,1.6974,0.5258,1.740625,0.569429347826087,1.6974,0.569429347826087,1.740625,0.5258
5774,5773,45,13,4,116.88,78.52,-21.01,140.81,142.37,1.7189,0.5916,98.49,33.89,0.81453,0.56971,-0.1094,1.6804,0.6103,,114.24500794001835,80.37054452149293,116.88533112393588,74.82575150585296,117.64226646977268,75.31031407284887,113.5099312776062,79.85342335630271,,1.6974,0.6130663043478262,1.740625,0.569429347826087,1.6974,0.569429347826087,1.740625,0.6130663043478262
5775,5774,45,14,4,113.37,83.52,-21.01,140.81,142.37,1.7189,0.6349,98.49,36.38,0.78887,0.60476,-0.10927,1.6803,0.654,,110.6304258011997,85.27751844971442,113.5099312776062,79.85342335630271,114.24500794001835,80.37054452149293,109.91860612850223,84.72882477135501,,1.6974,0.6567010869565217,1.740625,0.6130663043478262,1.6974,0.6130663043478262,1.740625,0.6567010869565217
5776,5775,45,15,4,109.59,88.41,-21.01,140.81,142.37,1.7189,0.6788,98.49,38.89,0.76178,0.63854,-0.1094,1.6804,0.6976,,106.80504168611188,90.02238241861878,109.91860612850223,84.72882477135501,110.6304258011997,85.27751844971442,106.11783534784772,89.44315927702283,,1.6974,0.7003380434782609,1.740625,0.6567010869565217,1.6974,0.6567010869565217,1.740625,0.7003380434782609
5777,5776,45,16,5,105.66,93.08,-21.01,140.81,142.37,1.7189,0.7222,98.49,41.38,0.73316,0.67122,-0.10927,1.6803,0.7413,,102.77651903530348,94.59563098199642,106.11783534784772,89.44315927702283,106.80504168611188,90.02238241861878,102.11523306798595,93.98698258715778,,1.6974,0.7439728260869565,1.740625,0.7003380434782609,1.6974,0.7003380434782609,1.740625,0.7439728260869565
5778,5777,45,17,5,101.47,97.63,-21.01,140.81,142.37,1.7189,0.7661,98.49,43.89,0.70323,0.7025,-0.1094,1.6804,0.7849,,98.55341748902244,98.98772735612523,102.11523306798595,93.98698258715778,102.77651903530348,94.59563098199642,97.91930385462032,98.35081927973113,,1.6974,0.7875967391304348,1.740625,0.7439728260869565,1.6974,0.7439728260869565,1.740625,0.7875967391304348
5779,5778,45,18,5,97.15,101.93,-21.01,140.81,142.37,1.7189,0.8094,98.49,46.38,0.67187,0.73256,-0.10927,1.6803,0.8286,,98.55341748902244,98.98772735612523,93.53627916900554,102.5282312321131,94.14200886271712,103.19219172586769,97.91930385462032,98.35081927973113,,1.6974,0.7875967391304348,1.740625,0.8312282608695651,1.6974,0.8312282608695651,1.740625,0.7875967391304348
5780,5779,45,19,5,92.58,106.1,-21.01,140.81,142.37,1.7189,0.8534,98.49,48.89,0.63932,0.76112,-0.1094,1.6804,0.8721,,89.55047743254288,107.20101798723633,93.53627916900554,102.5282312321131,94.14200886271712,103.19219172586769,88.97429062792476,106.51126385329098,,1.6974,0.8748684782608696,1.740625,0.8312282608695651,1.6974,0.8312282608695651,1.740625,0.8748684782608696
5781,5780,45,20,6,87.89,110.01,-21.01,140.81,142.37,1.7189,0.8967,98.49,51.38,0.60547,0.78833,-0.10927,1.6803,0.9158,,84.78915094574943,111.00516270784462,88.97429062792476,106.51126385329098,89.55047743254288,107.20101798723633,84.24359952770683,110.2909318982442,,1.6974,0.9185021739130436,1.740625,0.8748684782608696,1.6974,0.8748684782608696,1.740625,0.9185021739130436
5782,5781,45,21,6,82.98,113.77,-21.01,140.81,142.37,1.7189,0.9406,98.49,53.89,0.57055,0.81394,-0.1094,1.6804,0.9594,,79.86642005624377,114.59799829532696,84.24359952770683,110.2909318982442,84.78915094574943,111.00516270784462,79.35254253500821,113.86065041794512,,1.6974,0.9621358695652172,1.740625,0.9185021739130436,1.6974,0.9185021739130436,1.740625,0.9621358695652172
5783,5782,45,22,6,77.97,117.25,-21.01,140.81,142.37,1.7189,0.984,98.49,56.38,0.53446,0.8381,-0.10927,1.6803,1.0031,,74.791783892618,117.97260414204676,79.35254253500821,113.86065041794512,79.86642005624377,114.59799829532696,74.31055765900871,117.21354333341746,,1.6974,1.0057684782608696,1.740625,0.9621358695652172,1.6974,0.9621358695652172,1.740625,1.0057684782608696
5784,5783,45,23,6,72.75,120.56,-21.01,140.81,142.37,1.7189,1.0279,98.49,58.89,0.49744,0.86057,-0.1094,1.6804,1.0467,,69.57557130860825,121.1221950881708,74.31055765900871,117.21354333341746,74.791783892618,117.97260414204676,69.12790729540424,120.3428691419886,,1.6974,1.0493945652173915,1.740625,1.0057684782608696,1.6974,1.0057684782608696,1.740625,1.0493945652173915
5785,5784,45,24,7,67.45,123.6,-21.01,140.81,142.37,1.7189,1.0712,98.49,61.38,0.45938,0.88149,-0.10927,1.6803,1.0904,,69.57557130860825,121.1221950881708,63.81330923237576,123.24339854605186,64.22655654774317,124.04150797179018,69.12790729540424,120.3428691419886,,1.6974,1.0493945652173915,1.740625,1.0930239130434782,1.6974,1.0930239130434782,1.740625,1.0493945652173915
5786,5785,45,25,7,61.96,126.45,-21.01,140.81,142.37,1.7189,1.1152,98.49,63.89,0.42055,0.90065,-0.1094,1.6804,1.1339,,58.75406494302301,126.72531759110797,63.81330923237576,123.24339854605186,64.22655654774317,124.04150797179018,58.37602880174897,125.90993996386928,,1.6974,1.136663043478261,1.740625,1.0930239130434782,1.6974,1.0930239130434782,1.740625,1.136663043478261
5787,5786,45,26,7,56.42,129.01,-21.01,140.81,142.37,1.7189,1.1585,98.49,66.38,0.38081,0.91818,-0.10927,1.6803,1.1776,,53.16984179726715,129.16777535109026,58.37602880174897,125.90993996386928,58.75406494302301,126.72531759110797,52.82773573456865,128.33668243151047,,1.6974,1.1803010869565216,1.740625,1.136663043478261,1.6974,1.136663043478261,1.740625,1.1803010869565216
5788,5787,45,27,7,50.71,131.36,-21.01,140.81,142.37,1.7189,1.2024,98.49,68.89,0.34045,0.93388,-0.1094,1.6804,1.2212,,47.484812874887325,131.36414583946822,52.82773573456865,128.33668243151047,53.16984179726715,129.16777535109026,47.17928549655614,130.51892100535554,,1.6974,1.2239358695652174,1.740625,1.1803010869565216,1.6974,1.1803010869565216,1.740625,1.2239358695652174
5789,5788,45,28,8,44.97,133.44,-21.01,140.81,142.37,1.7189,1.2458,98.49,71.38,0.29933,0.94787,-0.10927,1.6803,1.2649,,41.70938748590259,133.31043943160256,47.17928549655614,130.51892100535554,47.484812874887325,131.36414583946822,41.44102042201748,132.45269173085808,,1.6974,1.2675706521739132,1.740625,1.2239358695652174,1.6974,1.2239358695652174,1.740625,1.2675706521739132
5790,5789,45,29,8,39.06,135.28,-21.01,140.81,142.37,1.7189,1.2897,98.49,73.89,0.25776,0.96,-0.1094,1.6804,1.3085,,35.855587457749884,135.00267817327102,41.44102042201748,132.45269173085808,41.70938748590259,133.31043943160256,35.62488498739679,134.1340422487988,,1.6974,1.3111978260869566,1.740625,1.2675706521739132,1.6974,1.2675706521739132,1.740625,1.3111978260869566
5791,5790,45,30,8,33.16,136.85,-21.01,140.81,142.37,1.7189,1.333,98.49,76.38,0.21558,0.97035,-0.10927,1.6803,1.3522,,35.855587457749884,135.00267817327102,29.74080703570233,135.5601641974253,29.933404924954704,136.43803551610833,35.62488498739679,134.1340422487988,,1.6974,1.3111978260869566,1.740625,1.3548260869565216,1.6974,1.3548260869565216,1.740625,1.3111978260869566
5792,5791,45,31,8,27.12,138.17,-21.01,140.81,142.37,1.7189,1.377,98.49,78.89,0.17311,0.97881,-0.1094,1.6804,1.3957,,23.952909210931825,137.61396879034118,29.74080703570233,135.5601641974253,29.933404924954704,136.43803551610833,23.79879110218192,136.72853126704206,,1.6974,1.398464130434783,1.740625,1.3548260869565216,1.6974,1.3548260869565216,1.740625,1.398464130434783
5793,5792,45,32,9,21.11,139.22,-21.01,140.81,142.37,1.7189,1.4203,98.49,81.38,0.13019,0.98545,-0.10927,1.6803,1.4394,,17.926958290422466,138.52786879306845,23.79879110218192,136.72853126704206,23.952909210931825,137.61396879034118,17.811612430634487,137.63655104291396,,1.6974,1.4421010869565216,1.740625,1.398464130434783,1.6974,1.398464130434783,1.740625,1.4421010869565216
5794,5793,45,33,9,14.98,140.01,-21.01,140.81,142.37,1.7189,1.4642,98.49,83.89,0.08714,0.99017,-0.1094,1.6804,1.483,,11.867179120588723,139.17800230501945,17.811612430634487,137.63655104291396,17.926958290422466,138.52786879306845,11.790823167908586,138.28250145767143,,1.6974,1.4857358695652174,1.740625,1.4421010869565216,1.6974,1.4421010869565216,1.740625,1.4857358695652174
5795,5794,45,34,9,8.9,140.53,-21.01,140.81,142.37,1.7189,1.5076,98.49,86.38,0.0438,0.99305,-0.10927,1.6803,1.5267,,5.784960193857239,139.5631774554149,11.790823167908586,138.28250145767143,11.867179120588723,139.17800230501945,5.747738530450111,138.66519830928513,,1.6974,1.529369565217391,1.740625,1.4857358695652174,1.6974,1.4857358695652174,1.740625,1.529369565217391
5796,5795,45,35,9,2.72,140.78,-21.01,140.81,142.37,1.7189,1.5515,98.49,88.89,0.00051,0.994,-0.1094,1.6804,1.5703,,-0.3072081647333344,139.6826828530998,5.747738530450111,138.66519830928513,5.784960193857239,139.5631774554149,-0.3052315221082448,138.78393478384197,,1.6974,1.572995652173913,1.740625,1.529369565217391,1.6974,1.529369565217391,1.740625,1.572995652173913
5797,5796,45,36,10,-3.39,140.77,-21.01,140.81,142.37,1.7189,1.5948,98.49,91.38,-0.04291,0.99309,-0.10927,1.6803,1.614,,-0.3072081647333344,139.6826828530998,-6.358223515691618,138.63854699935476,-6.399398606436363,139.53635355480694,-0.3052315221082448,138.78393478384197,,1.6974,1.572995652173913,1.740625,1.6166260869565217,1.6974,1.6166260869565217,1.740625,1.572995652173913
5798,5797,45,37,10,-9.56,140.49,-21.01,140.81,142.37,1.7189,1.6388,98.49,93.89,-0.08612,0.99026,-0.1094,1.6804,1.6575,,-12.480618767644309,139.12433439579456,-6.358223515691618,138.63854699935476,-6.399398606436363,139.53635355480694,-12.400315813896205,138.2291788591809,,1.6974,1.6602652173913044,1.740625,1.6166260869565217,1.6974,1.6166260869565217,1.740625,1.6602652173913044
5799,5798,45,38,10,-15.64,139.94,-21.01,140.81,142.37,1.7189,1.6821,98.49,96.38,-0.1293,0.98557,-0.10927,1.6803,1.7012,,-18.53777396562024,138.4474528559327,-12.400315813896205,138.2291788591809,-12.480618767644309,139.12433439579456,-18.418497987956915,137.55665251900913,,1.6974,1.703902173913043,1.740625,1.6602652173913044,1.6974,1.6602652173913044,1.740625,1.703902173913043
5800,5799,45,39,10,-21.77,139.12,-21.01,140.81,142.37,1.7189,1.726,98.49,98.89,-0.1721,0.97899,-0.1094,1.6804,1.7448,,-24.55948596837413,137.5070104207977,-18.418497987956915,137.55665251900913,-18.53777396562024,138.4474528559327,-24.40146501584665,136.6222610903809,,1.6974,1.747538043478261,1.740625,1.703902173913043,1.6974,1.703902173913043,1.740625,1.747538043478261
5801,5800,45,40,11,-27.78,138.04,-21.01,140.81,142.37,1.7189,1.7694,98.49,101.38,-0.21471,0.97055,-0.10927,1.6803,1.7885,,-30.533997468674983,136.30488349460956,-24.40146501584665,136.6222610903809,-24.55948596837413,137.5070104207977,-30.337535239348,135.42786890433266,,1.6974,1.7911706521739132,1.740625,1.747538043478261,1.6974,1.747538043478261,1.740625,1.7911706521739132
5802,5801,45,41,11,-33.81,136.69,-21.01,140.81,142.37,1.7189,1.8133,98.49,103.89,-0.25677,0.96026,-0.1094,1.6804,1.8321,,-36.44921487599262,134.843616833797,-30.337535239348,135.42786890433266,-30.533997468674983,136.30488349460956,-36.214692880662575,133.9760043437894,,1.6974,1.8347945652173911,1.740625,1.7911706521739132,1.6974,1.7911706521739132,1.740625,1.8347945652173911
5803,5802,45,42,11,-39.7,135.1,-21.01,140.81,142.37,1.7189,1.8566,98.49,106.38,-0.29848,0.94814,-0.10927,1.6803,1.8758,,-36.44921487599262,134.843616833797,-42.02394962703869,132.26889799991497,-42.29609167034302,133.12545547456384,-36.214692880662575,133.9760043437894,,1.6974,1.8347945652173911,1.740625,1.8784260869565217,1.6974,1.8784260869565217,1.740625,1.8347945652173911
5804,5803,45,43,11,-45.6,133.22,-21.01,140.81,142.37,1.7189,1.9006,98.49,108.89,-0.33949,0.93423,-0.1094,1.6804,1.9193,,-48.06374478316446,131.1534319158861,-42.02394962703869,132.26889799991497,-42.29609167034302,133.12545547456384,-47.7544924338908,130.30956285994233,,1.6974,1.922067391304348,1.740625,1.8784260869565217,1.6974,1.8784260869565217,1.740625,1.922067391304348
5805,5804,45,44,12,-51.33,131.12,-21.01,140.81,142.37,1.7189,1.9439,98.49,111.38,-0.37998,0.91852,-0.10927,1.6803,1.963,,-53.73903111264578,128.93200844231905,-47.7544924338908,130.30956285994233,-48.06374478316446,131.1534319158861,-53.39326276491817,128.10243249713955,,1.6974,1.9657021739130436,1.740625,1.922067391304348,1.6974,1.922067391304348,1.740625,1.9657021739130436
5806,5805,45,45,12,-57.04,128.74,-21.01,140.81,142.37,1.7189,1.9878,98.49,113.89,-0.41962,0.90108,-0.1094,1.6804,2.0066,,-59.31187740707323,126.4652025829416,-53.39326276491817,128.10243249713955,-53.73903111264578,128.93200844231905,-58.930252181849546,125.6514985909496,,1.6974,2.0093358695652173,1.740625,1.9657021739130436,1.6974,1.9657021739130436,1.740625,2.0093358695652173
